Player,Player-additional,League,Season,Home Continent,Home Country,Home City,Overall Value,Offensive Performance,Defensive Performance,Measurables,Migration Difficulty
Sim Bhullar,bhullsi01,NBA,2014-15,North America,Canada,Toronto,5,,,,0.0
Manute Bol,bolma01,NBA,1989-90,Africa,South Sudan,Gogrial,5,,,,12.0
Matthew Dellavedova,dellama01,NBA,2020-21,Oceania,Australia,Maryborough,5,,,,14.0
Xavier Henry,henryxa01,NBA,2012-13,Europe,Belgium,Gent,5,,,,22.0
Nate Darling,darlina01,NBA,2020-21,North America,Canada,Halifax,5,,,,1.0
Leandro Bolmaro,bolmale01,NBA,2021-22,South America,Argentina,Las Varillas,5,,,,25.0
Joe Alexander,alexajo01,NBA,2009-10,Asia,Taiwan,Kaohsiung,5,,,,88.0
Mamadou N'Diaye,ndiayma02,NBA,2000-01,Africa,Senegal,Dakar,5,,,,22.0
Pops Mensah-Bonsu,mensapo01,NBA,2009-10,Europe,United Kingdom,London,5,,,,6.0
T.J. Leaf,leaftj01,NBA,2020-21,Asia,Israel,Tel Aviv,5,,,,71.0
Fab Melo,melofa01,NBA,2012-13,South America,Brazil,Juiz de Fora,5,,,,24.0
Sean Marks,marksse01,NBA,2006-07,Oceania,New Zealand,Auckland,5,,,,13.0
Norvel Pelle,pelleno01,NBA,2021-22,North America,Antigua and Barbuda,St. John's,5,,,,3.0
Makhtar N'Diaye,ndiayma01,NBA,1998-99,Africa,Senegal,Dakar,5,,,,22.0
Ha Seung-Jin,seungha01,NBA,2005-06,Asia,South Korea,Seoul,5,,,,86.0
Stanislav Medvedenko,medvest01,NBA,2005-06,Europe,Ukraine,Karapyshi,5,,,,69.0
Torgeir Bryn,brynto01,NBA,1989-90,Europe,Norway,Oslo,5,,,,22.0
Rubén Garcés,garceru01,NBA,2000-01,North America,Panama,Colon,5,,,,19.0
Joshua Primo,primojo01,NBA,2021-22,North America,Canada,Mississauga,5,,,,0.0
Georgios Papagiannis,papagge01,NBA,2017-18,Europe,Greece,Amarousio,5,,,,69.0
Ratko Varda,vardara01,NBA,2001-02,Europe,Bosnia and Herzegovina,Bosanska Gradiska,5,,,,68.0
Guillermo Díaz,diazgu01,NBA,2007-08,North America,Puerto Rico,San Juan,5,,,,3.0
Ruben Boumtje-Boumtje,boumtru01,NBA,2002-03,Africa,Cameroon,Edea,5,,,,11.0
Luc Mbah a Moute,mbahalu01,NBA,2018-19,Africa,Cameroon,Yaounde,5,,,,11.0
Kai Jones,joneska01,NBA,2021-22,North America,Bahamas,Nassau,5,,,,2.0
Admiral Schofield,schofad01,NBA,2023-24,Europe,United Kingdom,London,5,,,,6.0
Luka Šamanić,samanlu01,NBA,2019-20,Europe,Croatia,Zagreb,5,,,,68.0
Pops Mensah-Bonsu,mensapo01,NBA,2010-11,Europe,United Kingdom,London,5,,,,6.0
Rawle Marshall,marshra01,NBA,2006-07,South America,Guyana,Georgetown,5,,,,5.0
Cory Joseph,josepco01,NBA,2011-12,North America,Canada,Toronto,5,,,,0.0
Gorgui Dieng,dienggo01,NBA,2022-23,Africa,Senegal,Kebemer,5,,,,22.0
Geert Hammink,hammige01,NBA,1993-94,Europe,Netherlands,Didam,5,,,,22.0
Geert Hammink,hammige01,NBA,1995-96,Europe,Netherlands,Didam,5,,,,22.0
Filip Petrušev,petrufi01,NBA,2023-24,Europe,Serbia,Belgrade,5,,,,69.0
Emmanuel Mudiay,mudiaem01,NBA,2021-22,Africa,DR Congo,Kinshasa,5,,,,57.0
Elias Harris,harriel01,NBA,2013-14,Europe,Germany,Speyer,5,,,,37.0
Ronny Turiaf,turiaro01,NBA,2014-15,North America,Martinique,Le Robert,5,,,,18.0
Mike Smrek,smrekmi01,NBA,1991-92,North America,Canada,Welland,5,,,,0.0
Stojko Vranković,vrankst01,NBA,1998-99,Europe,Croatia,Drnis,5,,,,68.0
Gary Voce,vocega01,NBA,1989-90,,,,5,,,,
Luc Longley,longllu01,NBA,2000-01,Oceania,Australia,Melbourne,5,,,,15.0
Kyle Alexander,alexaky01,NBA,2019-20,North America,Canada,Scarborough,5,,,,0.0
Malcolm Cazalon,cazalma01,NBA,2023-24,Europe,France,Roanne,5,,,,22.0
Jaime Echenique,echenja01,NBA,2021-22,South America,Colombia,Barranquilla,5,,,,19.0
Deng Gai,gaide01,NBA,2005-06,Africa,South Sudan,Wau,5,,,,13.0
Arvydas Macijauskas,macijar01,NBA,2005-06,Europe,Lithuania,Klaipeda,5,,,,68.0
Gabriel Lundberg,lundbga01,NBA,2021-22,Europe,Denmark,Copenhagen,5,,,,22.0
Luc Mbah a Moute,mbahalu01,NBA,2019-20,Africa,Cameroon,Yaounde,5,,,,11.0
Luol Deng,denglu01,NBA,2017-18,Africa,South Sudan,Wau,5,,,,13.0
Greivis Vásquez,vasqugr01,NBA,2016-17,South America,Venezuela,Caracas,5,,,,19.0
Jonah Bolden,boldejo01,NBA,2019-20,Oceania,Australia,Melbourne,5,,,,15.0
Isaac Bonga,bongais01,NBA,2020-21,Europe,Germany,Neuwied,5,,,,37.0
Ruben Boumtje-Boumtje,boumtru01,NBA,2003-04,Africa,Cameroon,Edea,5,,,,11.0
Wallace Bryant,bryanwa01,NBA,1983-84,Europe,Spain,Madrid,5,,,,22.0
Marko Simonovic,simonma01,NBA,2021-22,Europe,Montenegro,Kolašin,5,,,,84.0
Cameron Bairstow,bairsca01,NBA,2015-16,Oceania,Australia,Brisbane,5,,,,14.0
Alexis Ajinça,ajincal01,NBA,2009-10,Europe,France,Saint-Etienne,5,,,,22.0
Francisco Elson,elsonfr01,NBA,2011-12,Europe,Netherlands,Rotterdam,5,,,,22.0
Shane Heal,healsh01,NBA,2003-04,Oceania,Australia,Melbourne,5,,,,15.0
Hamed Haddadi,haddaha01,NBA,2009-10,Asia,Iran,Ahvaz,5,,,,72.0
Stuart Gray,grayst01,NBA,1990-91,North America,Panama,Panama Canal Zone,5,,,,15.0
Marco Belinelli,belinma01,NBA,2007-08,Europe,Italy,San Giovanni in Persiceto,5,,,,23.0
Furkan Korkmaz,korkmfu01,NBA,2017-18,Asia,Türkiye,Istanbul,5,,,,70.0
Fabricio Oberto,obertfa01,NBA,2010-11,South America,Argentina,Las Varillas,5,,,,25.0
Yi Jianlian,jianlyi01,NBA,2011-12,Asia,China,He Shan,5,,,,87.0
Petr Cornelie,cornepe01,NBA,2021-22,Europe,France,Calais,5,,,,22.0
Hamady N'Diaye,ndiayha01,NBA,2013-14,Africa,Senegal,Dakar,5,,,,22.0
Bol Bol,bolbo01,NBA,2020-21,Africa,Sudan,Khartoum,5,,,,12.0
João Vianna,viannjo01,NBA,1991-92,South America,Brazil,Brasilia,5,,,,22.0
Facundo Campazzo,campafa01,NBA,2022-23,South America,Argentina,Córdoba,5,,,,25.0
Jason Miskiri,miskija01,NBA,1999-00,South America,Guyana,Georgetown,5,,,,5.0
Didi Louzada,louzama01,NBA,2021-22,South America,Brazil,Cachoeiro de Itapemirim,5,,,,24.0
Primož Brezec,brezepr01,NBA,2009-10,Europe,Slovenia,Postojna,5,,,,68.0
D'Moi Hodge,hodgedm01,NBA,2023-24,North America,British Virgin Islands,Tortola,5,,,,3.0
Oleksiy Pecherov,pecheol01,NBA,2007-08,Europe,Ukraine,Donetsk,5,,,,70.0
Chris Silva,silvach01,NBA,2022-23,Africa,Gabon,Libreville,5,,,,26.0
Julius Nwosu,nwosuju01,NBA,1994-95,Africa,Nigeria,Nkwere,5,,,,11.0
Ángel Delgado,delgaan01,NBA,2018-19,North America,Dominican Republic,Santo Domingo,5,,,,18.0
Chris Boucher,bouchch01,NBA,2017-18,North America,St. Lucia,Castries,5,,,,4.0
Wallace Bryant,bryanwa01,NBA,1985-86,Europe,Spain,Madrid,5,,,,22.0
Francisco Elson,elsonfr01,NBA,2007-08,Europe,Netherlands,Rotterdam,5,,,,22.0
Dmytro Skapintsev,skapidm01,NBA,2023-24,Europe,Ukraine,Cherkasy,5,,,,69.0
Pape Sy,sypa01,NBA,2010-11,Europe,France,Loudeac,5,,,,21.0
Sean Marks,marksse01,NBA,1998-99,Oceania,New Zealand,Auckland,5,,,,13.0
Anderson Varejão,varejan01,NBA,2020-21,South America,Brazil,Santa Teresa,5,,,,24.0
Peter Aluma,alumape01,NBA,1998-99,Africa,Nigeria,Lagos,5,,,,10.0
Naz Mitrou-Long,mitrona01,NBA,2019-20,North America,Canada,Mississauga,5,,,,0.0
Marko Simonovic,simonma01,NBA,2022-23,Europe,Montenegro,Kolašin,5,,,,84.0
Arnoldas Kulboka,kulboar01,NBA,2021-22,Europe,Lithuania,Marijampoles,5,,,,68.0
Hamady N'Diaye,ndiayha01,NBA,2011-12,Africa,Senegal,Dakar,5,,,,22.0
Slavko Vraneš,vranesl01,NBA,2003-04,Europe,Serbia,Belgrade,5,,,,69.0
Sean Marks,marksse01,NBA,1999-00,Oceania,New Zealand,Auckland,5,,,,13.0
Tariq Abdul-Wahad,abdulta01,NBA,2001-02,Europe,France,Maisons Alfort,5,,,,22.0
Norm Baker,bakerno01,NBA,1946-47,North America,Canada,Victoria,5,,,,1.0
Dillon Brooks,brookdi01,NBA,2018-19,North America,Canada,Mississauga,5,,,,0.0
Rubén Wolkowyski,wolkoru01,NBA,2002-03,South America,Argentina,Juan José Castelli,5,,,,24.0
Lindell Wigginton,wiggili01,NBA,2023-24,North America,Canada,Halifax,5,,,,1.0
Charles Claxton,claxtch01,NBA,1995-96,North America,United States Virgin Islands,St. Thomas,5,,,,3.0
Richard Petruška,petruri01,NBA,1993-94,Europe,Slovakia,Levice,5,,,,68.0
Miroslav Raduljica,radulmi01,NBA,2014-15,Europe,Serbia,Belgrade,5,,,,69.0
Abdel Nader,naderab01,NBA,2021-22,Africa,Egypt,Alexandria,5,,,,86.0
Duje Dukan,dukandu01,NBA,2015-16,Europe,Croatia,Split,5,,,,68.0
Darius Songaila,songada01,NBA,2010-11,Europe,Lithuania,Marijampole,5,,,,68.0
Patty Mills,millspa02,NBA,2009-10,Oceania,Australia,Canberra,5,,,,15.0
Deividas Sirvydis,sirvyde01,NBA,2020-21,Europe,Lithuania,Vilnius,5,,,,68.0
Žan Tabak,tabakza01,NBA,1997-98,Europe,Croatia,Split,5,,,,68.0
Rasho Nesterović,nestera01,NBA,1998-99,Europe,Slovenia,Ljubljana,5,,,,68.0
Mickaël Piétrus,pietrmi01,NBA,2012-13,North America,Guadeloupe,Les Abymes,5,,,,18.0
Andris Biedriņš,biedran01,NBA,2013-14,Europe,Latvia,Riga,5,,,,68.0
Luke Schenscher,schenlu01,NBA,2006-07,Oceania,Australia,Hope Forest,5,,,,16.0
Bruno Šundov,sundobr01,NBA,2003-04,Europe,Croatia,Split,5,,,,68.0
Leo Rautins,rautile01,NBA,1984-85,North America,Canada,Toronto,5,,,,0.0
Thanasis Antetokounmpo,antetth01,NBA,2023-24,Europe,Greece,Athens,5,,,,69.0
Luis Flores,florelu01,NBA,2004-05,North America,Dominican Republic,San Pedro de Macoris,5,,,,18.0
Tornike Shengelia,shengto01,NBA,2012-13,Asia,Georgia,Tbilisi,5,,,,71.0
Yaroslav Korolev,korolya01,NBA,2005-06,Europe,Russia,Moscow,5,,,,69.0
Lucas Nogueira,noguelu01,NBA,2014-15,South America,Brazil,Sao Goncalo,5,,,,24.0
Mehmet Okur,okurme01,NBA,2011-12,Asia,Türkiye,Yalova,5,,,,70.0
D.J. Mbenga,mbengdj01,NBA,2004-05,Africa,DR Congo,Kinshasa,5,,,,57.0
Mirsad Türkcan,turkcmi01,NBA,1999-00,Europe,Serbia,Novi Pazar,5,,,,69.0
Nicolás Brussino,brussni01,NBA,2017-18,South America,Argentina,Santa Fe,5,,,,24.0
Ndudi Ebi,ebind01,NBA,2003-04,Europe,United Kingdom,London,5,,,,6.0
Mouhamed Sene,senesa01,NBA,2006-07,Africa,Senegal,Thies,5,,,,22.0
Bruno Šundov,sundobr01,NBA,2001-02,Europe,Croatia,Split,5,,,,68.0
Joel Ayayi,ayayijo01,NBA,2021-22,Europe,France,Bordeaux,5,,,,22.0
Jo Jo English,englijo01,NBA,1993-94,Europe,Germany,Frankfurt,5,,,,37.0
Vladimir Radmanović,radmavl01,NBA,2009-10,Europe,Bosnia and Herzegovina,Trebinje,5,,,,69.0
DeSagana Diop,diopde01,NBA,2004-05,Africa,Senegal,Dakar,5,,,,22.0
Tito Horford,horfoti01,NBA,1993-94,North America,Dominican Republic,La Romana,5,,,,18.0
Andrei Kirilenko,kirilan01,NBA,2014-15,Europe,Russia,Izhevsk,5,,,,70.0
Mindaugas Kuzminskas,kuzmimi01,NBA,2017-18,Europe,Lithuania,Vilnius,5,,,,68.0
Pavel Podkolzin,podkopa01,NBA,2004-05,Europe,Russia,Novosibirsk,5,,,,71.0
Peter John Ramos,ramospe01,NBA,2004-05,North America,Puerto Rico,Fajardo,5,,,,3.0
Kyrylo Fesenko,fesenky01,NBA,2007-08,Europe,Ukraine,Dnepropetrovsk,5,,,,69.0
Dan Gadzuric,gadzuda01,NBA,2011-12,Europe,Netherlands,Den Haag,5,,,,22.0
Yinka Dare,dareyi01,NBA,1994-95,Africa,Nigeria,Kano,5,,,,10.0
Usman Garuba,garubus01,NBA,2023-24,Europe,Spain,Azuqueca de Henares,5,,,,22.0
Duane Washington Jr.,washidu02,NBA,2021-22,Europe,Germany,Frankfurt,5,,,,37.0
Nikoloz Tskitishvili,tskitni01,NBA,2005-06,Asia,Georgia,Tbilisi,5,,,,71.0
Ognjen Kuzmić,kuzmiog01,NBA,2013-14,Europe,Bosnia and Herzegovina,Doboj,5,,,,68.0
Bruno Caboclo,cabocbr01,NBA,2017-18,South America,Brazil,Osasco,5,,,,24.0
George Zídek,zidekge01,NBA,1997-98,Europe,Czechia,Zlin,5,,,,68.0
Emmanuel Mudiay,mudiaem01,NBA,2017-18,Africa,DR Congo,Kinshasa,5,,,,57.0
Chima Moneke,monekch01,NBA,2022-23,Africa,Nigeria,Abuja,5,,,,10.0
Chris Duarte,duartch01,NBA,2022-23,North America,Dominican Republic,Puerto Plata,5,,,,17.0
Yaroslav Korolev,korolya01,NBA,2006-07,Europe,Russia,Moscow,5,,,,69.0
Will Magnay,magnawi01,NBA,2020-21,Oceania,Australia,Brisbane,5,,,,14.0
Pavel Podkolzin,podkopa01,NBA,2005-06,Europe,Russia,Novosibirsk,5,,,,71.0
Johnny Macknowski,macknjo01,NBA,1950-51,,,,5,,,,
Hank Beenders,beendha01,NBA,1948-49,Europe,Netherlands,Haarlem,5,,,,22.0
Gheorghe Mureșan,muresgh01,NBA,1998-99,Europe,Romania,Triteni,5,,,,24.0
Xavier Henry,henryxa01,NBA,2014-15,Europe,Belgium,Gent,5,,,,22.0
Vassilis Spanoulis,spanova01,NBA,2006-07,Europe,Greece,Larissa,5,,,,69.0
Isaac Humphries,humphis01,NBA,2018-19,Oceania,Australia,Sydney,5,,,,14.0
Alex Garcia,garcial01,NBA,2004-05,South America,Brazil,Orlandia,5,,,,24.0
Kostas Antetokounmpo,antetko01,NBA,2018-19,Europe,Greece,Athens,5,,,,69.0
Raja Bell,bellra01,NBA,2000-01,North America,United States Virgin Islands,St. Croix,5,,,,3.0
Swen Nater,natersw01,NBA,1982-83,Europe,Netherlands,Den Helder,5,,,,22.0
Miloš Teodosić,teodomi01,NBA,2018-19,Europe,Serbia,Valjevo,5,,,,69.0
Dante Exum,exumda01,NBA,2020-21,Oceania,Australia,Melbourne,5,,,,15.0
Sasha Vujačić,vujacsa01,NBA,2013-14,Europe,Slovenia,Maribor,5,,,,68.0
DeSagana Diop,diopde01,NBA,2010-11,Africa,Senegal,Dakar,5,,,,22.0
Evan Fournier,fournev01,NBA,2023-24,Europe,France,Saint-Maurice,5,,,,22.0
Rumeal Robinson,robinru01,NBA,1990-91,North America,Jamaica,Mandeville,5,,,,3.0
Jérôme Moïso,moisoje01,NBA,2001-02,Europe,France,Paris,5,,,,22.0
Bruno Šundov,sundobr01,NBA,1999-00,Europe,Croatia,Split,5,,,,68.0
Mario Hezonja,hezonma01,NBA,2018-19,Europe,Croatia,Dubrovnik,5,,,,69.0
Yinka Dare,dareyi01,NBA,1997-98,Africa,Nigeria,Kano,5,,,,10.0
Cameron Bairstow,bairsca01,NBA,2014-15,Oceania,Australia,Brisbane,5,,,,14.0
Samardo Samuels,samuesa01,NBA,2012-13,North America,Jamaica,Trelawny,5,,,,3.0
Stefano Rusconi,ruscost01,NBA,1995-96,Europe,Italy,Bassano del Grappa,5,,,,23.0
José Ortiz,ortizjo01,NBA,1988-89,North America,Puerto Rico,Aibonito,5,,,,3.0
Zoran Dragić,dragizo01,NBA,2014-15,Europe,Slovenia,Ljubljana,5,,,,68.0
Bruno Caboclo,cabocbr01,NBA,2020-21,South America,Brazil,Osasco,5,,,,24.0
Simone Fontecchio,fontesi01,NBA,2022-23,Europe,Italy,Pescara,5,,,,23.0
Ron Crevier,creviro01,NBA,1985-86,North America,Canada,Montreal,5,,,,0.0
Donatas Motiejūnas,motiedo01,NBA,2018-19,Europe,Lithuania,Kaunas,5,,,,68.0
Andrés Guibert,guibean01,NBA,1994-95,North America,Cuba,Havana,5,,,,17.0
Kirk Penney,penneki01,NBA,2004-05,Oceania,New Zealand,Auckland,5,,,,13.0
Alexis Ajinça,ajincal01,NBA,2008-09,Europe,France,Saint-Etienne,5,,,,22.0
Tibor Pleiß,pleisti01,NBA,2015-16,Europe,Germany,Bergisch Gladbach,5,,,,37.0
Erik Murphy,murpher01,NBA,2013-14,Europe,France,Lyon,5,,,,22.0
Horacio Llamas,llamaho01,NBA,1997-98,North America,Mexico,El Rosario,5,,,,18.0
Nikola Peković,pekovni01,NBA,2015-16,Europe,Montenegro,Bijelo Polje,5,,,,84.0
Luis Montero,montelu01,NBA,2017-18,North America,Dominican Republic,Santo Domingo,5,,,,18.0
Bruno Šundov,sundobr01,NBA,1998-99,Europe,Croatia,Split,5,,,,68.0
Marial Shayok,shayoma01,NBA,2019-20,North America,Canada,Ottawa,5,,,,0.0
Nikoloz Tskitishvili,tskitni01,NBA,2003-04,Asia,Georgia,Tbilisi,5,,,,71.0
Dalibor Bagarić,bagarda01,NBA,2002-03,Europe,Germany,Munich,5,,,,38.0
Rubén Wolkowyski,wolkoru01,NBA,2000-01,South America,Argentina,Juan José Castelli,5,,,,24.0
Jim Zoet,zoetji01,NBA,1982-83,North America,Canada,Uxbridge,5,,,,0.0
Deividas Sirvydis,sirvyde01,NBA,2021-22,Europe,Lithuania,Vilnius,5,,,,68.0
Damien Inglis,inglida01,NBA,2015-16,South America,French Guiana,Cayenne,5,,,,20.0
Ömer Aşık,asikom01,NBA,2017-18,Asia,Türkiye,Bursa,5,,,,70.0
DeSagana Diop,diopde01,NBA,2012-13,Africa,Senegal,Dakar,5,,,,22.0
Naz Mitrou-Long,mitrona01,NBA,2018-19,North America,Canada,Mississauga,5,,,,0.0
Victor Claver,clavevi01,NBA,2012-13,Europe,Spain,Valencia,5,,,,22.0
Darko Miličić,milicda01,NBA,2012-13,Europe,Serbia,Novi Sad,5,,,,68.0
Michael Olowokandi,olowomi01,NBA,2006-07,Africa,Nigeria,Lagos,5,,,,10.0
Nenê,hilarne01,NBA,2005-06,South America,Brazil,Sao Carlos,5,,,,24.0
Karim Mané,maneka01,NBA,2020-21,Africa,Senegal,Dakar,5,,,,22.0
Boštjan Nachbar,nachbbo01,NBA,2002-03,Europe,Slovenia,Slovenj Gradec,5,,,,68.0
Mike Smrek,smrekmi01,NBA,1989-90,North America,Canada,Welland,5,,,,0.0
Alex Garcia,garcial01,NBA,2003-04,South America,Brazil,Orlandia,5,,,,24.0
Ibo Kutluay,kutluib01,NBA,2004-05,Asia,Türkiye,Istanbul,5,,,,70.0
Ernie Vandeweghe,vandeer01,NBA,1955-56,North America,Canada,Montreal,5,,,,0.0
Frank Ntilikina,ntilila01,NBA,2023-24,Europe,Belgium,Ixelles,5,,,,22.0
Stojko Vranković,vrankst01,NBA,1990-91,Europe,Croatia,Drnis,5,,,,68.0
Uwe Blab,blabuw01,NBA,1986-87,Europe,Germany,Munich,5,,,,38.0
Bruno Fernando,fernabr01,NBA,2020-21,Africa,Angola,Luanda,5,,,,27.0
Yuta Watanabe,watanyu01,NBA,2023-24,Asia,Japan,Yokohama,5,,,,85.0
Nathan Jawai,jawaina01,NBA,2008-09,Oceania,Australia,Sydney,5,,,,14.0
Tim Ohlbrecht,ohlbrti01,NBA,2012-13,Europe,Germany,Wuppertal,5,,,,37.0
Miloš Babić,babicmi01,NBA,1990-91,Europe,Serbia,Kraljevo,5,,,,69.0
Yinka Dare,dareyi01,NBA,1996-97,Africa,Nigeria,Kano,5,,,,10.0
William Howard,howarwi01,NBA,2019-20,Europe,France,Montbrison,5,,,,22.0
Leo Rautins,rautile01,NBA,1983-84,North America,Canada,Toronto,5,,,,0.0
Duane Washington,washidu01,NBA,1992-93,Europe,Germany,Eschwege,5,,,,37.0
Olden Polynice,polynol01,NBA,2003-04,North America,Haiti,Port-au-Prince,5,,,,78.0
Ben Bentil,bentibe01,NBA,2016-17,,,,5,,,,
Aleksandar Radojević,radojal01,NBA,1999-00,Europe,Montenegro,Herceg Novi,5,,,,84.0
Dante Exum,exumda01,NBA,2014-15,Oceania,Australia,Melbourne,5,,,,15.0
Vincent Poirier,poirivi01,NBA,2020-21,Europe,France,Clamart,5,,,,22.0
Jo Jo English,englijo01,NBA,1992-93,Europe,Germany,Frankfurt,5,,,,37.0
Kyrylo Fesenko,fesenky01,NBA,2010-11,Europe,Ukraine,Dnepropetrovsk,5,,,,69.0
Georgios Kalaitzakis,kalaige01,NBA,2021-22,Europe,Greece,Heraklion,5,,,,70.0
Alaa Abdelnaby,abdelal01,NBA,1993-94,Africa,Egypt,Cairo,5,,,,86.0
Rodions Kurucs,kurucro01,NBA,2020-21,Europe,Latvia,Cesis,5,,,,68.0
Svi Mykhailiuk,mykhasv01,NBA,2018-19,Europe,Ukraine,Cherkasy,5,,,,69.0
Marcelo Huertas,huertma01,NBA,2015-16,South America,Brazil,Sao Paulo,5,,,,24.0
Nenad Krstić,krstine01,NBA,2007-08,Europe,Serbia,Kraljevo,5,,,,69.0
Yakhouba Diawara,diawaya01,NBA,2009-10,Europe,France,Paris,5,,,,22.0
Gigi Datome,datomlu01,NBA,2013-14,Europe,Italy,Montebelluna,5,,,,23.0
Miles Simon,simonmi01,NBA,1998-99,Europe,Sweden,Stockholm,5,,,,22.0
Garth Joseph,josepga01,NBA,2000-01,North America,Dominica,Roseau,5,,,,3.0
Didi Louzada,louzama01,NBA,2020-21,South America,Brazil,Cachoeiro de Itapemirim,5,,,,24.0
Rastko Cvetković,cvetkra01,NBA,1995-96,Europe,Serbia,Belgrade,5,,,,69.0
Ignas Brazdeikis,brazdig01,NBA,2019-20,Europe,Lithuania,Kaunas,5,,,,68.0
Joshua Primo,primojo01,NBA,2023-24,North America,Canada,Mississauga,5,,,,0.0
Rayan Rupert,ruperra01,NBA,2023-24,Europe,France,Strasbourg,5,,,,22.0
Kelenna Azubuike,azubuke01,NBA,2011-12,Europe,United Kingdom,London,5,,,,6.0
Kirk Penney,penneki01,NBA,2003-04,Oceania,New Zealand,Auckland,5,,,,13.0
Džanan Musa,musadz01,NBA,2018-19,Europe,Bosnia and Herzegovina,Bihac,5,,,,68.0
Cezary Trybański,trybace01,NBA,2003-04,Europe,Poland,Warsaw,5,,,,68.0
Maciej Lampe,lampema01,NBA,2004-05,Europe,Poland,Lodz,5,,,,68.0
Marcelo Huertas,huertma01,NBA,2016-17,South America,Brazil,Sao Paulo,5,,,,24.0
Frank Ntilikina,ntilila01,NBA,2022-23,Europe,Belgium,Ixelles,5,,,,22.0
Adonal Foyle,foylead01,NBA,1997-98,North America,St. Vincent and the Grenadines,Canouan,5,,,,4.0
Tornike Shengelia,shengto01,NBA,2013-14,Asia,Georgia,Tbilisi,5,,,,71.0
Christian Eyenga,eyengch01,NBA,2011-12,Africa,DR Congo,Kinshasa,5,,,,57.0
Charlie Hoefer,hoefech01,NBA,1947-48,Europe,Germany,Frankfort,5,,,,37.0
Pétur Guðmundsson,gudmupe01,NBA,1988-89,Europe,Iceland,Reykjavik,5,,,,65.0
Adam Mokoka,mokokad01,NBA,2020-21,Europe,France,Paris,5,,,,22.0
Sun Yue,yuesu01,NBA,2008-09,Asia,China,Hebei,5,,,,87.0
Bruno Caboclo,cabocbr01,NBA,2014-15,South America,Brazil,Osasco,5,,,,24.0
Sergey Karasev,karasse01,NBA,2013-14,Europe,Russia,St. Petersburg,5,,,,68.0
Jack White,whiteja03,NBA,2023-24,Oceania,Australia,Traralgon,5,,,,15.0
Andrew Nicholson,nichoan01,NBA,2016-17,North America,Canada,Mississauga,5,,,,0.0
Kostas Papanikolaou,papanko01,NBA,2015-16,Europe,Greece,Trikala,5,,,,69.0
Marko Milič,milicma01,NBA,1998-99,Europe,Slovenia,Kranj,5,,,,68.0
Anžejs Pasečņiks,pasecan01,NBA,2020-21,Europe,Latvia,Riga,5,,,,68.0
Joshua Primo,primojo01,NBA,2022-23,North America,Canada,Mississauga,5,,,,0.0
Vladimir Stepania,stepavl01,NBA,1998-99,,,,5,,,,
Dalibor Bagarić,bagarda01,NBA,2001-02,Europe,Germany,Munich,5,,,,38.0
Kris Joseph,josepkr01,NBA,2012-13,North America,Canada,Montreal,5,,,,0.0
Vitaly Potapenko,potapvi01,NBA,2006-07,Europe,Ukraine,Kiev,5,,,,69.0
Abdel Nader,naderab01,NBA,2017-18,Africa,Egypt,Alexandria,5,,,,86.0
Isaac Bonga,bongais01,NBA,2018-19,Europe,Germany,Neuwied,5,,,,37.0
Onuralp Bitim,bitimon01,NBA,2023-24,Asia,Türkiye,Kadıköy,5,,,,70.0
Mile Ilić,ilicmi01,NBA,2006-07,Europe,Bosnia and Herzegovina,Tuzla,4,,,,68.0
Manute Bol,bolma01,NBA,1993-94,Africa,South Sudan,Gogrial,4,,,,12.0
Jamaal Magloire,magloja01,NBA,2011-12,North America,Canada,Toronto,4,,,,0.0
Darko Miličić,milicda01,NBA,2004-05,Europe,Serbia,Novi Sad,4,,,,68.0
Darko Miličić,milicda01,NBA,2003-04,Europe,Serbia,Novi Sad,4,,,,68.0
Andrés Nocioni,nocioan01,NBA,2011-12,South America,Argentina,Santa Fe,4,,,,24.0
Kevin Séraphin,serapke01,NBA,2015-16,South America,French Guiana,Cayenne,4,,,,20.0
Tariq Abdul-Wahad,abdulta01,NBA,1997-98,Europe,France,Maisons Alfort,4,,,,22.0
Carl Herrera,herreca01,NBA,1995-96,North America,Trinidad and Tobago,Trinidad,4,,,,4.0
Andrés Guibert,guibean01,NBA,1993-94,North America,Cuba,Havana,4,,,,17.0
DeSagana Diop,diopde01,NBA,2011-12,Africa,Senegal,Dakar,4,,,,22.0
Sean Marks,marksse01,NBA,2002-03,Oceania,New Zealand,Auckland,4,,,,13.0
Solomon Alabi,alabiso01,NBA,2010-11,Africa,Nigeria,Kaduna,4,,,,10.0
Sergei Monia,moniase01,NBA,2005-06,Europe,Russia,Saratov,4,,,,70.0
Tito Horford,horfoti01,NBA,1989-90,North America,Dominican Republic,La Romana,4,,,,18.0
Dino Radja,radjadi01,NBA,1996-97,Europe,Croatia,Split,4,,,,68.0
Francisco García,garcifr01,NBA,2014-15,North America,Dominican Republic,Santo Domingo,4,,,,18.0
Michael Olowokandi,olowomi01,NBA,2002-03,Africa,Nigeria,Lagos,4,,,,10.0
Dairis Bertāns,bertada02,NBA,2018-19,Europe,Latvia,Valmiera,4,,,,68.0
Butch Lee,leebu01,NBA,1979-80,North America,Puerto Rico,Santurce,4,,,,3.0
Maciej Lampe,lampema01,NBA,2005-06,Europe,Poland,Lodz,4,,,,68.0
Dragan Tarlać,tarladr01,NBA,2000-01,Europe,Serbia,Belgrade,4,,,,69.0
