Rk,Player,Pos,City,From,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Lng,Int,Sk,Yds.1,Att.1,Yds.2,TD.1,Lng.1,Rec,Yds.3,TD.2,Lng.2,Player-additional
41,Adrian Wright,RB,Charleston,1987,1987,0,0,0,2,3,,,,0,,,,,37.0,112.0,0,11.0,13.0,98.0,1,15.0,WrigAd20
42,Calvin Turner,DE,Fairmont,1987,1987,0,0,0,0,3,,,,0,,,,,,,0,,,,0,,TurnCa20
43,Tommy Humphrey,G,Huntington,1987,1987,0,0,0,2,3,,,,0,,,,,,,0,,,,0,,HumpTo21
44,Leonard Williams,RB,Man,1987,1987,0,0,0,0,2,,,,0,,,,,9.0,25.0,0,9.0,1.0,5.0,0,5.0,WillLe21
45,Cal Wallace,DE,Montgomery,1987,1987,0,0,0,0,1,,,,0,,,,,,,0,,,,0,,WallCa20
46,Dan Morgan,G,Wheeling,1987,1987,0,0,0,1,2,,,,0,,,,,,,0,,,,0,,MorgDa20
47,Tom Beasley,DE,Bluefield,1978,1986,0,0,3,27,105,,,,0,,,,,,,0,,,,0,,BeasTo20
48,Fulton Walker,DB,Martinsburg,1981,1986,0,0,0,5,81,,,,0,,,,,,,0,,,,0,,WalkFu20
49,Tom Pridemore,DB,Oak Hill,1978,1985,0,0,6,43,121,,,,0,,,,,2.0,55.0,0,48.0,,,0,,PridTo20
50,Terry Echols,LB,Mullens,1984,1984,0,0,0,0,4,,,,0,,,,,,,0,,,,0,,EchoTe20
51,Robert Alexander,RB,Charleston,1982,1983,0,0,0,0,24,,,,0,,,,,8.0,31.0,0,15.0,2.0,3.0,0,10.0,AlexRo20
52,Walt Easley,RB,Charleston,1981,1982,0,0,0,2,13,1.0,1.0,5.0,0,5.0,0.0,0.0,0.0,81.0,235.0,1,9.0,9.0,62.0,0,21.0,EaslWa00
53,Rich Thomaselli,RB,Follansbee,1981,1982,0,0,0,0,21,,,,0,,,,,,,0,,1.0,8.0,0,8.0,ThomRi21
54,Kevin Miller,WR,Weirton,1978,1980,0,0,0,0,23,,,,0,,,,,,,0,,1.0,35.0,1,35.0,MillKe21
55,Ray Williams,RB,Welch,1980,1980,0,0,0,3,6,0.0,0.0,0.0,0,0.0,0.0,1.0,8.0,2.0,17.0,1,11.0,10.0,146.0,1,22.0,WillRa00
56,Ron McCartney,LB,Charleston,1977,1979,0,0,0,12,45,,,,0,,,,,,,0,,,,0,,McCaRo21
57,Rick Nuzum,C,Charleston,1977,1978,0,0,0,6,30,,,,0,,,,,,,0,,,,0,,NuzuRi20
58,Don Nottingham,RB,Widen,1971,1977,0,0,3,27,98,,,,0,,,,,611.0,2496.0,34,56.0,67.0,502.0,0,35.0,NottDo00
59,John Holland,WR,Beckley,1974,1977,0,0,1,7,38,,,,0,,,,,,,0,,35.0,634.0,3,63.0,HollJo00
60,Oakley Dalton,DT,Welch,1977,1977,0,0,0,0,1,,,,0,,,,,,,0,,,,0,,DaltOa20
61,William Anderson,DB,Colliers,1975,1976,0,0,0,3,15,,,,0,,,,,,,0,,,,0,,AndeWi21
62,Bill Craven,DB,Ranson,1976,1976,0,0,0,2,13,,,,0,,,,,,,0,,,,0,,CravBi20
63,Charlie Cowan,T,Braeholm,1961,1975,0,3,14,72,206,,,,0,,,,,,,0,,1.0,1.0,0,1.0,CowaCh00
64,Joe Gilliam,QB,Charleston,1972,1975,0,0,0,11,20,147.0,331.0,2103.0,9,61.0,17.0,12.0,104.0,22.0,64.0,1,14.0,,,0,,GillJo00
65,Lonnie Warwick,LB,Raleigh,1965,1974,0,0,5,58,120,,,,0,,,,,,,0,,,,0,,WarwLo20
66,Garry Lyle,DB,New Martinsville,1968,1974,0,0,2,21,84,0.0,0.0,0.0,0,0.0,0.0,1.0,4.0,4.0,28.0,0,26.0,7.0,48.0,0,13.0,LyleGa20
67,Chuck Howley,LB,Wheeling,1958,1973,5,6,12,94,180,,,,0,,,,,,,0,,,,0,,HowlCh00
68,Bill West,DB,Weirton,1972,1972,0,0,0,2,8,,,,0,,,,,,,0,,,,0,,WestBi20
69,Harry Jones,RB,Huntington,1967,1970,0,0,0,2,29,,,,0,,,,,44.0,85.0,0,16.0,9.0,131.0,0,48.0,JoneHa01
70,Gary Roberts,G,Parkersburg,1970,1970,0,0,0,3,11,,,,0,,,,,,,0,,,,0,,RobeGa20
71,Sam Huff,LB,Edna Gas,1956,1969,2,5,13,64,168,,,,0,,,,,,,0,,,,0,,HuffSa00
72,Gordon Lambert,LB,Leckie,1968,1969,0,0,0,3,14,,,,0,,,,,,,0,,,,0,,LambGo20
73,Alex Hawkins,HB,Welch,1959,1968,0,0,3,24,125,0.0,1.0,0.0,0,0.0,0.0,1.0,10.0,208.0,787.0,10,39.0,129.0,1751.0,12,54.0,HawkAl00
74,Bernie Casey,FL,Wyco,1961,1968,0,1,6,53,105,,,,0,,,,,1.0,23.0,0,23.0,359.0,5444.0,40,68.0,CaseBe00
75,Larry Bowie,G,Pike,1962,1968,0,0,6,34,92,,,,0,,,,,,,0,,,,0,,BowiLa20
76,Mike Ciccolella,MLB,Follansbee,1966,1968,0,0,1,8,35,,,,0,,,,,,,0,,,,0,,CiccMi20
77,Bob Smith,DB,Williamson,1968,1968,0,0,0,2,6,,,,0,,,,,,,0,,,,0,,SmitBo20
78,Gino Marchetti,DE,Smithers,1952,1966,7,11,13,59,161,,,,0,,,,,,,0,,1.0,36.0,1,19.0,MarcGi00
79,John Reger,LB,Wheeling,1955,1966,0,3,11,42,144,,,,0,,,,,,,0,,,,0,,RegeJo00
80,Dick Leftridge,FB,Hinton,1966,1966,0,0,0,0,4,,,,0,,,,,8.0,17.0,2,5.0,,,0,,LeftDi00
81,Frank Roy,G,Montgomery,1966,1966,0,0,0,1,11,,,,0,,,,,,,0,,,,0,,RoyxFr20
82,Tom Good,LB,South Charleston,1966,1966,0,0,0,1,2,,,,0,,,,,,,0,,,,0,,GoodTo20
